date,content,lang,sourceLabel,hashtags,user.verified,user.created,user.location,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Happy th year Hyung Thank you for being our captain and your hard work should be appreciated ps thankyou juga udah rela di bully mulu dan tertekan,en,Twitter Web App,,FALSE,04/01/2012,selective ft nondat,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Dipikir udh dua orng dari ranah per kpop an yg berhasil bikin gie bener nangis Pas baekhyun wamil Pas dicancel langsung otomatia flashbak waktu heng update bbl dia belom makan n rela ga nge game Dua orng ini bener peletnya kuat bgt sampe gw yg ga cengeng jd nangis,in,Twitter for Android,,FALSE,13/02/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,collegemenfess udah minggu jalan kuliah smt ngerasa slh jurusan yg dlu semangat kuliah tp gjd semangat karna ga diterima di kampus jurusan impian capeeekkkkk mau nyerahh lelah bgt harus review materi trs karna gabisa fokus slm kulon rela ga tid,in,Twitter for Android,,FALSE,24/07/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aku harap harini tak bertembung dengan bos lah Malas betul aku dia suruh bende pelik pelik Aku rela keluar check aset dekat kelas dari duduk office,in,Twitter for iPhone,,FALSE,01/03/2018,"Temerloh, Pahang",,,,,,,,,,,,,,,,,,,,,
25/08/2021,izonemfs Masih ga rela kalo ada yg mau debut grup lg nanti mereka punya member baru bukan member izone lagi ah sedih,in,Twitter for Android,,FALSE,08/11/2019,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,SebutajaAngguN Gak gini ehh kalo cewek itu satu ya satu Rela demi alhasil gak ada hasil njir,in,Twitter for Android,,FALSE,04/09/2019,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Sempat juak joging pagi do Dataran Pehin Sri Mukah walaupun hujan renyai iloverunning ilovesweat,in,Instagram,,FALSE,20/12/2009,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Kalau takdir ibu memang disini meninggal di dataran Jawa bawa ibu kumpul lagi sama bapak Ibu,in,Twitter for Android,,FALSE,12/07/2014,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,kocheenghitam Aduhh aku juga sebelum tidur senyum senyum gajelas haluin mereka sampe cakar cakar kasur gak rela sumpah ini kenapa harus episode aja sih mana satu episode cuman menitan,in,Twitter for Android,,FALSE,12/05/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,NCTDreamINA Jisung ini rela berkorban ya bunganya jatoh sendiri gpp demi hyungnya wkwkw,in,Twitter for iPhone,,FALSE,04/10/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Sejelita jelitanya hidup adalah qana ah rela amp menerima dengan penuh syukur,in,twittbot.net,,FALSE,16/09/2015,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,jeno itu adeknya rela bunganya sendiri jatoh lohh,in,Twitter for Android,,FALSE,09/05/2020,sedang ingin mati,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Orang yg paling keras adl org yg paling lemah Tapi org yg kelihatannya lemah krn bergantung sm TUHAN dia yg paling kuat Dia rela disakiti dia rela gak di anggap Tapi di hadapan Tuhan dia sadar dia siapa Semangatt pagi Salam sehat sllu God bless,in,Twitter for Android,,FALSE,12/04/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Cinta itu saat seseorang rela menunggu lama hanya untuk sekadar berbincang denganmu,in,twittbot.net,,FALSE,07/05/2016,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,iicfhometolwt no way americans are rela tf is that,en,Twitter for iPhone,,FALSE,22/10/2017,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Cinta tak kan menuntut kesempurnaan Cinta kan menerima memahami rela berkorban Karena seharusnya cinta membuatmu bahagia buk KataGue,in,twittbot.net,['KataGue'],FALSE,30/07/2013,Di Mana pun,,,,,,,,,,,,,,,,,,,,,
25/08/2021,aku rela menulis essai tp jauhkanlah diriku dr tugas tiktok,in,Twitter for iPhone,,FALSE,15/09/2020,she/her,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Kamu rela membahagiakan dia dengan cara apapun tanpa kamu sadari belum tentu dia bisa membahagiakan kamu,in,Twitter for Android,,FALSE,17/06/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Emm agak gmn ya Tapi bener si kalo misal ada keluarga yg nikahan knp pada rela izin ga brgkt buat hadir di nikahannya dah padahal kalo gaada dia nikahannya juga ttp jalan Kecuali emg dia yg nikah,in,Twitter for Android,,FALSE,18/07/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,veJKT Aku rela jadi belalang asalkan kamu jadi kupu kupunya Lalu kita siang makan nasi kalau malam minum susu ApaCoba,in,twittbot.net,['ApaCoba'],FALSE,29/02/2012,MAJIDORABLE,,,,,,,,,,,,,,,,,,,,,
25/08/2021,It was never my babies fault Tapi mereka yang paling dirugikan Fisik psikis image waktu My babies deserve the best My X deserve justice Gw masih blum rela sama keadaan sekarang sejujurnya,in,Twitter Web App,,FALSE,13/05/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aaaa gue nangiis ga tegaa liat org segemay ini di gituin ga rela bgt apalagi dia alasanku jd nctzen syg xuxi banyak send my virtual hug WeLoveYouLucas,in,Twitter for Android,['WeLoveYouLucas'],FALSE,06/09/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,AREAJULID Hny utk fyp rela kehilangan moral Sebagai anak bangsa kt kudu menjaga harkat dan martabat Jgn sampai merendahkan diri sendiri,in,Twitter for Android,,FALSE,29/04/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,nasunghxxn lg knp blak blakan aja kalo mslnya kesel atau apa gpp kok rela di omelin lo biar w tw mksd lo itu ap,in,Twitter Web App,,FALSE,24/08/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,kebbiniee RAPAAA HEHH baru lewat teel ya allah ih gak rela bgt rapa close hiks rapa jg jaga kesehatan ya istirahat yg cukup jgn lupa minum vitamin juga be happy yaa sayang MAKASIH BGT UDH MAU TEMENAN JDI CLOSE MOOTS NYA NIFA,in,Twitter for Android,,FALSE,18/02/2021,tbz ♡,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aku rela mati demi membela teman temanku teman adalah hartaku yang paling berharga Luffy,in,twittbot.net,,FALSE,27/04/2013,Green Bit,,,,,,,,,,,,,,,,,,,,,
25/08/2021,AkasyahArashiy S SiscaJKT in Ngehalu aja banyak sama pak bumi gpp kok kita rela,in,Twitter Web App,,FALSE,12/06/2010,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,ezash hey sampai jumpa dilain hari semoga kita bertemu lagi ku rela kan dirimu pergi meskipun ku tak siap untuk merindu lupa judul wkwk,in,Twitter for iPhone,,FALSE,24/05/2011,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Kalo kita menimba ilmu baiknya duduk didepan meja Kalo jatuh cinta sama kamu aku rela jatuh kapan aja Teens Abel,in,twittbot.net,,FALSE,01/06/2014,Bandung,,,,,,,,,,,,,,,,,,,,,
25/08/2021,hibooran Mereka sihh kelewat baik malahh Mereka sering nungguin aku bhkn sampe malam kalo aku blm d jemput Kalo ada materi kuliah yg aku ga paham mereka rela ngabisin waktu buat vidio tutorial biar akunya lebih paham Kalo lg berantem sama doi mereka,in,Twitter for Android,,FALSE,08/12/2018,she/her,,,,,,,,,,,,,,,,,,,,,
25/08/2021,pevvkok chousallyv nggk rela di tinggal mutual,in,Twitter for Android,,FALSE,23/07/2021,rant | dnf | gausah stalk/cepu,,,,,,,,,,,,,,,,,,,,,
25/08/2021,emang kita gabisa egois karena skrng mereka punya rumah baru cuma gatau ya gw rasanya pen egois bgt karena gw masi ga rela dan ga puas selama mereka belum balik lg rasanya kejadian ini tuh masi bolong tanda tanya gada kejelasan sama sekali,in,Twitter for Android,,FALSE,21/03/2019,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,pdiv TeddyGusnaidi Kan gue bilang kalau isinya hujatan fitnah kalau isinya pesan moral dan mendidik ya nggak apa apa asal yang punya dinding rela dicorat coret Semua media bisa digunakan untuk hal negatif dan positif termasuk mural,in,Twitter for Android,,FALSE,28/08/2015,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,A DAP councillor and another woman who attended a recent memorial for Covid victims at Dataran Merdeka will be charged with disorderly conduct at court in KL today Twitter,en,Twitter Web App,,TRUE,14/08/2015,Malaysia,,,,,,,,,,,,,,,,,,,,,
25/08/2021,schfess belajar utbk bisa kapan aja asal ada niat trus juga rela kalo waktu santainya harus dipake buat belajar,in,Twitter for Android,,FALSE,14/05/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,kochengfess hibahin kucing gue yg domestik aja ga rela,in,Twitter for iPhone,,FALSE,29/10/2013,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,AAAA AU ANDALAN SAYA AKHIRNYA END ga rela,in,Twitter for Android,,FALSE,23/07/2020,kokonui canon 2k21,,,,,,,,,,,,,,,,,,,,,
25/08/2021,KANNNNNN TD MLM TUH CHANYEOL APDET ABIS AKU KASI MANTRA mana temen w ngetag di snap dhlh ih repost ga ya ga rela cy diliat org asli dah posesip bgt mmg,in,Twitter for iPhone,,FALSE,08/06/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Mahalnyaa suprise box x padan dengan coklat murah aku lagi rela beli coklat kat mydin,in,Twitter for Android,,FALSE,22/02/2016,"Kuala Lumpur, Wilayah Persekut",,,,,,,,,,,,,,,,,,,,,
25/08/2021,bachrum achmadi jokowi Sudahlah rakyat disuruh bayar utang yg terus dibengkakkan masih pula disuruh kasih makan amp minum orang parpol yg acaranya tdk diikuti rakyat Mereka cuma numpang hidup sj di atas penderitaan rakyat Tuhan aku tak rela,in,Twitter for Android,,FALSE,26/01/2010,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Ogos Rabu Penugasan Anggota RELA Membantu Pihak PDRM Melakukan Sekatan Jalan Raya Sepanjang Tempoh Perintah Kawalan Pergerakan PKP Sekitar Daerah Tangkak MalaysiaBebasCovid SetiaBerbakti yahyakgc SazaliZin msrz normanosak RELA Johor,in,Twitter for Android,"['MalaysiaBebasCovid19', 'SetiaBerbakti']",FALSE,20/03/2012,Kementerian Dalam Negeri,,,,,,,,,,,,,,,,,,,,,
25/08/2021,obatkuattttt aldyrhevairawan please mau bilang gini tp gak rela aja gitu,in,Twitter for Android,,FALSE,15/09/2019,Bandung,,,,,,,,,,,,,,,,,,,,,
25/08/2021,hasmibakhtiar Negara maju ga akan rela jika negara berkembang apalagi baru lairan akan menjadi maju apalagi basic muslim mereka berusaha porotin sumber dayanya swgala celah akan mereka pake agar mereka saling bertikai,in,Twitter for Android,,FALSE,27/07/2009,Bumi Allah,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Udah paling kesel kalo ada baju yang hilang di laundry dan nyadarnya baru pas mau dipake Ga bisa komplain tapi ga rela apalagi kalo baju kesayangan,in,Twitter for Android,,FALSE,29/01/2013,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,begitu memang topografi desa ini termasuk dataran yg paling rendah dan bersebelahan dg sungai selama perjalanan sambil memahami tiap desa yg dilewati dr naik turun puncak bukit melewati kawasan hutan dsb Tolitoli Agustus,in,Twitter for Android,,FALSE,27/11/2012,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,rela bolak balik ganti akun cuma mau liat story akun kamu yang ngehide aku,in,Twitter for Android,,FALSE,23/08/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Cinta sejati dari seorang manusia rela mengorbankan apa saja Seperti halnya Adam yang rela keluar dari surga demi membahagiakan kekasihnya Hawa,in,twittbot.net,,FALSE,28/07/2013,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Jangan bersumpah kecuali dengan nama Allah Barangsiapa bersumpah dengan nama Allah dia harus jujur benar Barangsiapa disumpah dengan nama Allah ia harus rela setuju Kalau tidak rela tidak setuju niscaya lepaslah ia dari pertolongan Allah HR Ibnu Majah dan Aththusi,in,twittbot.net,,FALSE,22/05/2015,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,kadang kita rela nanggung malu untuk hal hal yang bukan kita sendiri yang lakuin,in,Twitter for iPhone,,FALSE,13/05/2021,earth,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Relaxing Music for Stress Relief Calm Music for Meditation Sleep Rela v a YouTube,en,Twitter for iPhone,,FALSE,16/10/2010,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,plumshines Soalnya rela ngapain aja biar ga ngantuk taunya masih ngantuk mending waktu yg kemarin dipake mandi aku pake tidur,in,Twitter for Android,,FALSE,25/10/2020,she/her ISTJ-T GMT+8,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aku rela ikut lomba lari keliling dunia inggris asalkan kamu yang jadi garis finisnya Teens Paulina,in,twittbot.net,,FALSE,01/06/2014,Bandung,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Setakut inikah aku kehilanganmu sampai didalam mimpipun aku tak rela melihatmu dengan orang lain,in,Twitter for Android,,FALSE,05/04/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,INI GUE BUKAN ADU NASIB TAPI KEK INI MASI ADA VIRUS LOH SETIDAKNYA DON T BE IGNORANT HARGAI YANG LAIN YANG UDH RELA DI RUMAH DOANG BIAR VIRUSNYA CEPET ILANG,in,Twitter for Android,,FALSE,06/01/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Cinta kadang memang buta tidak memandang baik benarnya yang diinginkan aku bersama dia besatu dan akan selalu bahagia tidak memikirkan kedepannya bahkan rela melepaskan segalanya,in,Twitter Web App,,FALSE,23/08/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,darah keringat rela kau cucurkan,in,twittbot.net,,FALSE,25/01/2012,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Tim ngga rela dipotong kalo transfer antar bank,in,twittbot.net,,FALSE,04/02/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aku lebih rela kane masuk city dri cr,in,Twitter for Android,,FALSE,13/01/2014,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Ber trimakasihlah kepada mekanikmu yang rela tidak tidur demi semua kemauanmu,in,Twitter for Android,,FALSE,19/07/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,wktu aku pegi vaksin hari tu pun rela terpaling over memekik tengking org ckp kuajar gila dgn orang tua dgn foreigner tahula penat tapi takpayah la tengking bagai kau igt tu skolah rendah ke nk marah orang mcm tu,in,Twitter for iPhone,,FALSE,01/12/2011,"Trengganu, Malaysia",,,,,,,,,,,,,,,,,,,,,
25/08/2021,HAHAHALUKU yAILA AYAH OJAK UDAH RELA KALO DI DUAIN KATA DOI UDAH BIASA,in,Twitter for Android,,FALSE,03/06/2018,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Rela lah dikokak dengan zombie ni BTOB EUNKWANG THE OUTSIDER WATCH EUNKWANG CINEMA OFFICIALBTOB,in,Twitter for Android,['WATCH_EUNKWANG_CINEMA'],FALSE,20/06/2021,Malaysia,,,,,,,,,,,,,,,,,,,,,
25/08/2021,demi ga rela bgt,in,Twitter for Android,,FALSE,21/08/2021,"she, 06",,,,,,,,,,,,,,,,,,,,,
25/08/2021,karineeshah Iyh bnr kwkwjwkw emng nya kaynya semua orang yang udh berkorban demi Elsa atau pun Nino mereka kagak di bls dengan apapun suka rela Ajah itu mah,in,Twitter for Android,,FALSE,04/03/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,AKU RELA OO AKU RELA BILA AKU HANYA MENJADI SELIR HATIMU UNTUK SELAMANYA OO AKU RELA KU RELA,in,Twitter for iPhone,,FALSE,19/10/2017,She/her,,,,,,,,,,,,,,,,,,,,,
25/08/2021,untuk berhenti beroprasi tetapi perusahaan tempat kerjaku masih terus beroprasi bahkan jam disaat para pelaku seni harus mencari nafkah dengan menari jaranan dan rela panas an dg hasil yang tidak tentu tapi aku Aku masih bisa menikmati gaji tetap disetiap bulannya Dan,in,Twitter for Android,,FALSE,18/04/2017,Satu Shaf di belakangmu,,,,,,,,,,,,,,,,,,,,,
25/08/2021,likesambatcluz Rela bgt aku kalo jdi badut kamu,in,Twitter for Android,,FALSE,21/01/2021,jkt,,,,,,,,,,,,,,,,,,,,,
25/08/2021,F sepak dengan cg shazili sebab balik prep lambat F buat reja tengah dataran amp kena rotan dengan tcer laila F clean F gaduh dengan kaunselor pasal video bm F dataran tak siap addmath,in,Twitter for iPhone,,FALSE,16/10/2020,"Kedah, Malaysia",,,,,,,,,,,,,,,,,,,,,
25/08/2021,revueofvaliant gatau lagi dah mending rela aja,in,Twitter for Android,,FALSE,03/06/2018,read carrd byf!,,,,,,,,,,,,,,,,,,,,,
25/08/2021,hcneyedpuff Suka sih tp rela diduain,in,Twitter for iPhone,,FALSE,10/10/2011,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Akune mungkin aja kalaupun ada stay di tengah pasar apa iya rela ngilangin kemaluannya buat nyautin diriku,in,Twitter for Android,,FALSE,15/04/2021,read carrd byf,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aku rela mati demi membela teman temanku teman adalah hartaku yang paling berharga,in,twittbot.net,,FALSE,24/04/2013,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,S GraciaJKT Dodit Mulyanto Hahaha rela aku gre kalau km sama mas Dodit mah,in,Twitter for Android,,FALSE,20/06/2019,Pekalongan - Semarang,,,,,,,,,,,,,,,,,,,,,
25/08/2021,We are soooo excited to be presenting for the RELA dept for peip today BergletNews MrsHirschfeld Daleisha Myers PGCPSProud capitolheightse,en,Twitter for iPhone,"['peip2021', 'PGCPSProud']",FALSE,25/08/2018,"Maryland, USA",,,,,,,,,,,,,,,,,,,,,
25/08/2021,YA Takaful ITU PRIVILEGE Ni orang dah bagitau komitmen dan bagitau belum mampu ditekan lagi suruh decide berapa bulanan boleh bayar Orang fikir nak survive bulan depan kot Serik rasa nak jadi baik lagi rela dengar kalau kawan approach Huhu,in,Twitter for Android,,FALSE,08/03/2014,Somewhere Only We Know,,,,,,,,,,,,,,,,,,,,,
25/08/2021,BabehOjol inget bgt thn lalu bapak sampe rela gadein emas buat beliin laptop lg jaman susah dan tahun ini laptopnya beneran rusak harus diganti sediihhh,in,Twitter for iPhone,,FALSE,01/06/2014,Pekalongan,,,,,,,,,,,,,,,,,,,,,
25/08/2021,tubirfess me who ngerjain tugas akhir rela mabok jurnal supaya nyadarin remaja agar ga ngelakuin pem bullyan dan blame on pelaku dan adminnya bisa bisanya bikin ini how gOoD,in,Twitter for Android,,FALSE,02/07/2017,SHE!HER,,,,,,,,,,,,,,,,,,,,,
25/08/2021,paimonfess Hari pertama karena aku udh rela skip ayaka dan yoimiya tahan godaan berat Akhirnya banner baal telah tiba,in,Twitter for Android,,FALSE,27/01/2018,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,aku rela menembak diriku asalkan kau tidak kena,in,Twitter for Android,,FALSE,14/04/2021,rant – dnf,,,,,,,,,,,,,,,,,,,,,
25/08/2021,imayonaisee rela deh disumpahin gini,in,Twitter for Android,,FALSE,18/08/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,skyycrumbs kl gadiedit jg aku rela ko tp kynya cy yg garela ya,in,Twitter for Android,,FALSE,28/07/2010,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,hendra Sedih dan sangat sedih bila membuat goresan tentang ibu Rasanya belum rela dg kepergian beliau walau sudah tahun sudah berlalu,in,Twitter for Android,,FALSE,23/10/2014,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,koufshi aku rela dipukul sm km asalkan ga kena,in,Twitter for Android,,FALSE,19/12/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Kangeeen Jiaaattt Ape ntah kabar ee Rela nonaktifin FB cuma demi kamu,in,Twitter for Android,,FALSE,02/08/2021,Bangka Belitung,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Aku rela jadi cicak asal nempelnya di dinding hatimu,in,twittbot.net,,FALSE,05/11/2012,"Smanti, Bogor",,,,,,,,,,,,,,,,,,,,,
25/08/2021,yumeowna LAYAK BANGET AKU RELA CONDI KAYAK GIMANAPUN ASAL GAK KEBAGI,in,Twitter for Android,,FALSE,28/01/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,akhirnya nyampe di puncak tertinggi dragonspine mo nangis rasanya berterimakasih sama temen yang rela gue seret buat co op disini akhirnya quest bullshit ini beres,in,Twitter Web App,,FALSE,13/08/2013,NASA,,,,,,,,,,,,,,,,,,,,,
25/08/2021,kalo sekelas sama anak txt aku rela piket tiap hari bangku taehyun aku kasi taplak dan vas kaya meja guru terus kursinya harus yang empuk,in,Twitter for Android,,FALSE,14/06/2019,she/her,,,,,,,,,,,,,,,,,,,,,
25/08/2021,cinta tak kan menuntut kesempurnaan cinta kan menerima memahami rela berkorban karena seharusnya cinta membuatmu bahagia bukan tersiksa,in,twittbot.net,,FALSE,06/12/2014,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,papa kadang nyebelin tapi aku tau dia bukan orang yang semena mena dia royal banget aku akuin dia sangat sangat royal dia gamau liat anak nya enak enakan dengan cara yang salah dia rela keluar kerja biar ngehindarin haram nya uang,in,Twitter for iPhone,,FALSE,18/06/2021,mencintai,,,,,,,,,,,,,,,,,,,,,
25/08/2021,cheyounge kok kasian yah tapi gapapa deh kalau kamu mau semua juga unnyie rela ea,in,Twitter for Android,['ea'],FALSE,18/08/2012,"HALCYONGENCY ⋆ millsdüngiè
justssomi`s sister ⋆ WOND9RS ",,,,,,,,,,,,,,,,,,,,,
25/08/2021,bearelian asikin aja li wkwkw thanks semangatnya demi TXT members gue rela mulung iklan,in,Twitter for Android,,FALSE,17/06/2021,panggil aja Rang,,,,,,,,,,,,,,,,,,,,,
25/08/2021,immagirl Eh bukn eh Malu la camni salah pulak Tak pelah denda lah i I rela didenda atas kesalah i,in,Twitter for iPhone,,FALSE,24/08/2021,Shah Alam,,,,,,,,,,,,,,,,,,,,,
25/08/2021,apa ya pokoknya gua bersyukur banget punya abang yang selalu ngelindungi gua huh bahkan rela ga ngumpul sama temen temennya demi jagain gua,in,Twitter for Android,,FALSE,28/04/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,haechale MASIH GAK RELA AJA GITU,in,Twitter for Android,,FALSE,08/07/2020,markmin: jayzen.,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Saya hanya mengingatkan and a karena saya tidak rela meliahat anda djadikan tontonan orang sudah seperti itu,in,Twitter for Android,,FALSE,01/01/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,wargyibo Masih kaga rela ge hiksroot,in,Twitter for Android,,FALSE,14/03/2021, SND #RedDragon,,,,,,,,,,,,,,,,,,,,,
25/08/2021,pacarharutooo ajarin bundleeee pls tp kalo yg hd blm rela lepasimnya,in,Twitter for Android,,FALSE,16/03/2021,she / her,,,,,,,,,,,,,,,,,,,,,
25/08/2021,piripetal Aku rela ketiban duit miliar demi Park Jaehyung asal beneran,in,Twitter for Android,,FALSE,06/03/2021,read my hd b4 u follow me!💗,,,,,,,,,,,,,,,,,,,,,
25/08/2021,gabisa balik in love yg berbunga bunga kek dulu tiap hari jadi nyiapin hati kalo psj emng udh lama sama minyong yg ga ngerti di akunya kenapa ga rela woee mending sama kim jiwon kek atau siapalaah,in,Twitter for Android,,FALSE,15/02/2019,Lampung,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Tapi sekali lg tradisi ini ga mesti dilakukan Kadang dari keluarga si mayyit sendiri yg rela ngelakuin ini sebagai sedekah terakhir dari si mayyit sblm resmi meninggalkan dunia dan masuk liang lahat makanya dibagiin setelah disalatkan,in,Twitter for Android,,FALSE,01/05/2011,Seat with clearest view,,,,,,,,,,,,,,,,,,,,,
25/08/2021,saIvatorec aku rela demi km,in,Twitter Web App,,FALSE,10/08/2021,Radja,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Lagi rela sambut bday sensorang dari kena dengar benda gini i appreciate myself a lot kot so it is a big deal to me,en,Twitter for Android,,FALSE,27/05/2016,kota damansara,,,,,,,,,,,,,,,,,,,,,
25/08/2021,hansssolo Pribumi asli bukan keturunan Pintar cerdas dan pekerja keras Cinta tanah air dan rakyatnya Rela berkorban untuk kebaikan bangsa Bukan dari PKS dan tidak berafiliasi dengan ormas radikal intoleran Berpedoman pada Pancasil,in,Twitter for Android,,FALSE,28/08/2015,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,bertanyarl blm full team tapi rela diambilin bintang biar disimpan wkwk,in,Twitter for iPhone,,FALSE,26/09/2019,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,jaemin aku rela ditempak kali asalkan gak kena,in,Twitter for Android,,FALSE,23/12/2020,semipriv,,,,,,,,,,,,,,,,,,,,,
25/08/2021,rsrikanth blankfaces sssaaagar Explorer Yash Yash block kar rela hai sabko,in,Twitter for Android,,FALSE,15/04/2018,"Mumbai, India",,,,,,,,,,,,,,,,,,,,,
25/08/2021,Zhongchi nikah aja bisa ga sih sekarang juga Saya rela jadi penghulu,in,Twitter for Android,,FALSE,03/03/2021,they/them•18⬆️ ,,,,,,,,,,,,,,,,,,,,,
25/08/2021,pacarmitsu Sini nyelip tapi siap siap rela kena lemparan panci yaaa,in,Twitter for Android,,FALSE,13/08/2020,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,UGLMH cimjake WKWKWK NGAKAK cuma kakak doang yang rela tanpa dibayar soalnya,in,Twitter for Android,,FALSE,31/10/2017,"the loml, leejuyxn. 💘",,,,,,,,,,,,,,,,,,,,,
25/08/2021,Update konon tak hamak nak dine in sbb lagi rela tak vaksin hujung hujung tgk update story tgh dine in kat mall Hahahhaha tak malu betul,in,Twitter for iPhone,,FALSE,10/11/2011,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Yours Dude Mana rela bagi,in,Twitter for Android,,FALSE,05/07/2019,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,YA ALLAH AKU RELA BANTING TULANG DEMI KM SAYANG,in,Twitter for iPhone,,FALSE,29/12/2020,#NOMIN PRIDE,,,,,,,,,,,,,,,,,,,,,
25/08/2021,ikanatassa Reply karena masih ga rela kalau deok sun tidak sama jung pal,in,Twitter for iPhone,,FALSE,22/08/2011,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,fllwyrdrm sindypakeY kdrama menfess mjb brarti tinggal lg dong yaaa aaa g rela,in,Twitter for Android,,FALSE,21/08/2014,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Rela berbohong biar ditinggalkan daripada bersama tapi selalu overthinking,in,Twitter for Android,,FALSE,23/10/2018,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,ksg izumi Satu masker Wine dari merk yang sedang naik daun tengah menempel di wajahnya saat teriakan Izumi terdengar dari luar kamar Biasanya yang berteriak macam tarzan begini Aeri tapi tumben sekali gadis yang satu klub dengannya itu rela memanggil m,in,Twitter for iPhone,,FALSE,08/06/2016,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,amandepressed IYAKAN CINTA BGT GUEE KAYA makasih udh rela ngeluangin waktu latian cape cape kita bisa liat wo fee lg ueuueue sm kaya baca au,in,Twitter for iPhone,,FALSE,15/05/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Gue tuh sayang banget sama lu gue udah telalu sayang sama lu sampe sampe gue rela nanggung malu demi lo seorang ngalah,in,Twitter for Android,['ngalah'],FALSE,02/08/2021,,,,,,,,,,,,,,,,,,,,,,
25/08/2021,Begitu pentingnya arti seorang sahabat maka tidak jarang seseorang rela melakukan apapun untuk sahabatnya,in,twittbot.net,,FALSE,25/10/2013,,,,,,,,,,,,,,,,,,,,,,
